app_id,app_name,count,genres
427240,Cosmic Trip,212,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '2', 'description': 'Strategy'}]"
339400,Runestone Keeper,211,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
12770,Rise of the Argonauts,211,"[{'id': '3', 'description': 'RPG'}]"
330350,Robotex,211,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
311800,Black Ice,211,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '70', 'description': 'Early Access'}]"
203350,King's Bounty: Warriors of the North,211,"[{'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
270270,Frozen State,211,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
385830,Burgers,211,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
70120,Hacker Evolution Duality,210,"[{'id': '23', 'description': 'Indie'}]"
255340,Escape Goat 2,210,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
451760,Highway Blossoms,210,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
255920,The 7th Guest,210,"[{'id': '25', 'description': 'Adventure'}]"
42500,DogFighter,209,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
303790,Faery - Legends of Avalon,209,"[{'id': '3', 'description': 'RPG'}]"
385380,Planet Centauri,209,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '70', 'description': 'Early Access'}]"
343730,Irrational Exuberance: Prologue,209,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}]"
228960,Skulls of the Shogun,209,"[{'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
63610,Riven,209,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]"
227380,Dragon's Lair,208,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]"
260750,Neighbours from Hell,208,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]"
289520,King's Bounty: Dark Side,208,"[{'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
442210,Switchcars,208,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}]"
45300,Wings of Prey,208,"[{'id': '28', 'description': 'Simulation'}]"
388340,Super Hipster Lumberjack,208,"[{'id': '23', 'description': 'Indie'}]"
407120,Soccer Manager 2016,208,"[{'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}, {'id': '18', 'description': 'Sports'}, {'id': '2', 'description': 'Strategy'}]"
285500,Hard Truck Apocalypse / Ex Machina,208,"[{'id': '1', 'description': 'Action'}, {'id': '9', 'description': 'Racing'}, {'id': '3', 'description': 'RPG'}]"
237350,Frozen Cortex,207,"[{'id': '23', 'description': 'Indie'}, {'id': '18', 'description': 'Sports'}, {'id': '2', 'description': 'Strategy'}]"
31220,Sam & Max 301: The Penal Zone,207,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
40930,The Misadventures of P.B. Winterbottom,206,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
267920,Gun Metal,206,"[{'id': '1', 'description': 'Action'}]"
340300,Teddy Floppy Ear - Mountain Adventure,206,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
216390,Fallen Enchantress,205,[]
409100,The Purring Quest,205,"[{'id': '23', 'description': 'Indie'}]"
387370,Sol 0: Mars Colonization,205,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
434170,The Jackbox Party Pack 3,205,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
469730,Super Mega Neo Pug,205,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
231910,Leisure Suit Larry in the Land of the Lounge Lizards: Reloaded,205,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]"
314830,Blackguards 2,205,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
236730,Anomaly 2,204,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
255280,1954 Alcatraz,204,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
350970,Planet of the Eyes,204,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
207570,English Country Tune,204,"[{'id': '23', 'description': 'Indie'}, {'id': '4', 'description': 'Casual'}]"
248490,1953 - KGB Unleashed,204,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
257990,Oozi: Earth Adventure,204,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
487220,Freebie,204,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
295930,Swipecart,204,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}]"
257790,Riptide GP2,204,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}]"
224900,Iron Sky Invasion,203,"[{'id': '1', 'description': 'Action'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
322190,SteamWorld Heist,203,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
251490,Gravity Ghost,203,"[{'id': '23', 'description': 'Indie'}]"
466170,Idling to Rule the Gods,203,"[{'id': '4', 'description': 'Casual'}, {'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
39540,SpellForce: Platinum Edition,203,"[{'id': '1', 'description': 'Action'}, {'id': '3', 'description': 'RPG'}]"
355970,Home is Where One Starts...,202,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
222660,Retro/Grade,202,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
425210,Shadwen,202,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
402560,Tabletopia,202,"[{'id': '4', 'description': 'Casual'}, {'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
308040,Back to Bed,202,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
377680,Sakura Beach,202,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
46480,Still Life,202,"[{'id': '25', 'description': 'Adventure'}]"
1640,Disciples II: Gallean's Return,202,"[{'id': '2', 'description': 'Strategy'}]"
324170,Pyrite Heart,201,"[{'id': '72', 'description': 'Nudity'}, {'id': '23', 'description': 'Indie'}]"
399640,Flamebreak,201,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
301320,NoLimits 2 Roller Coaster Simulation,201,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
365960,rFactor 2,201,"[{'id': '9', 'description': 'Racing'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}]"
47540,Puzzle Quest 2,201,"[{'id': '3', 'description': 'RPG'}, {'id': '4', 'description': 'Casual'}]"
102200,Runespell: Overture,201,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
380670,Final Approach,201,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
211180,Unmechanical,201,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
385400,Weapons Genius,201,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
255320,Edna & Harvey: The Breakout,201,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
279440,Joe Dever's Lone Wolf HD Remastered,201,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
292230,Game Character Hub,201,"[{'id': '53', 'description': 'Design & Illustration'}, {'id': '57', 'description': 'Utilities'}]"
279800,Grim Legends 2: Song of the Dark Swan,201,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]"
212410,Inversion™,201,[]
258090,99 Spirits,200,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
360380,Tiny Bridge: Ratventure,200,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
414130,Fall of the Titanic,200,[]
238870,Citadels,200,"[{'id': '1', 'description': 'Action'}, {'id': '2', 'description': 'Strategy'}]"
3810,BloodRayne,200,"[{'id': '1', 'description': 'Action'}]"
1900,Earth 2160,200,"[{'id': '2', 'description': 'Strategy'}]"
105300,Critical Mass,200,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
58200,Jolly Rover,200,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
63800,Delve Deeper,199,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
368650,Dark Echo,199,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
260730,Desperados - Wanted Dead or Alive,199,"[{'id': '1', 'description': 'Action'}, {'id': '2', 'description': 'Strategy'}]"
421810,OH! RPG!,199,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
24400,King Arthur - The Role-playing Wargame,199,"[{'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
269670,BADLAND: Game of the Year Edition,199,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
508600,ROD: Revolt Of Defense,199,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
323720,Decay - The Mare,198,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
70900,Star Ruler,198,"[{'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
3540,Peggle Nights,198,"[{'id': '4', 'description': 'Casual'}]"
111400,Bunch Of Heroes,198,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
19200,Tank Universal,198,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
317040,Strife: Veteran Edition,198,"[{'id': '1', 'description': 'Action'}, {'id': '3', 'description': 'RPG'}]"
269310,Infectonator : Survivors,197,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
402430,Out of the Park Baseball 17,197,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}, {'id': '2', 'description': 'Strategy'}]"
355530,Last Word,197,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
314250,Jet Gunner,197,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
538100,Feel The Snow,197,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}]"
238890,Skyward Collapse,196,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
286140,Eidolon,196,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
394120,Atom Universe,196,"[{'id': '4', 'description': 'Casual'}, {'id': '37', 'description': 'Free to Play'}, {'id': '29', 'description': 'Massively Multiplayer'}]"
400660,Reverse Crawl,196,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
305940,Project AURA,196,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
16810,Sid Meier's Civilization IV: Colonization,196,"[{'id': '2', 'description': 'Strategy'}]"
287120,Ionball 2 : Ionstorm,196,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}]"
296050,Battlepaths,196,"[{'id': '3', 'description': 'RPG'}]"
226560,Escape Dead Island,195,"[{'id': '25', 'description': 'Adventure'}]"
250660,Bunny Must Die! Chelsea and the 7 Devils,195,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
262450,Dead Man's Draw,195,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
38440,Sacrifice,195,[]
399780,Expand,195,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
429780,Bunny Hop League,195,"[{'id': '23', 'description': 'Indie'}, {'id': '18', 'description': 'Sports'}]"
262900,Smooth Operators,194,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
202730,Dynamite Jack,194,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
388490,One Way To Die,194,"[{'id': '25', 'description': 'Adventure'}, {'id': '37', 'description': 'Free to Play'}]"
8880,Freedom Force,194,"[{'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
319560,Reprisal Universe,194,"[{'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
32340,Loom,194,"[{'id': '25', 'description': 'Adventure'}]"
343630,CroNix,194,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '37', 'description': 'Free to Play'}, {'id': '2', 'description': 'Strategy'}]"
290650,Time Ramesside (A New Reckoning),194,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
211050,Battle vs Chess,194,"[{'id': '4', 'description': 'Casual'}, {'id': '2', 'description': 'Strategy'}]"
251270,Corpse Party,194,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
253940,Septerra Core,193,"[{'id': '3', 'description': 'RPG'}]"
290490,The Flock,193,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
268540,The Whispered World Special Edition,193,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
311720,Sproggiwood,193,"[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
273840,Stock Car Extreme,193,"[{'id': '9', 'description': 'Racing'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}]"
298400,Knightmare Tower,193,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
314000,Pool Nation FX,193,"[{'id': '4', 'description': 'Casual'}, {'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}, {'id': '2', 'description': 'Strategy'}]"
258950,Montague's Mount,192,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
294660,Putt-Putt Saves The Zoo,192,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]"
414510,5089: The Action RPG,192,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
346850,Chip's Challenge 1,191,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '37', 'description': 'Free to Play'}, {'id': '2', 'description': 'Strategy'}]"
220900,Jack Lumber,191,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
63500,Swords and Soldiers HD,191,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
13500,Prince of Persia: Warrior Within,191,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
268240,Mechanic Escape,191,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
2640,Call of Duty: United Offensive,191,"[{'id': '1', 'description': 'Action'}]"
386180,Crossout,191,"[{'id': '1', 'description': 'Action'}, {'id': '37', 'description': 'Free to Play'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '9', 'description': 'Racing'}]"
365810,Flying Tigers: Shadows Over China,190,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
396790,Dracula's Legacy,190,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
252690,Fantasy Grounds Classic,190,"[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
503300,Super Star,190,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
46450,Grotesque Tactics: Evil Heroes,190,"[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
355050,Sky Force Anniversary,190,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
434050,Duke Nukem 3D: 20th Anniversary World Tour,190,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
377530,侠客风云传(Tale of Wuxia),190,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
325210,Arctico,190,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
253690,Tiny Brains,190,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
327740,TRON 2.0,190,"[{'id': '1', 'description': 'Action'}]"
412940,Back to Dinosaur Island ,189,[]
260130,Agarest Zero,189,"[{'id': '25', 'description': 'Adventure'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
423620,Hero Defense,189,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
11590,Hospital Tycoon,189,"[{'id': '28', 'description': 'Simulation'}]"
396640,TowerClimb,189,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
277490,Battle Group 2,189,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
250050,Life Goes On,188,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
249190,Ancient Space,188,"[{'id': '2', 'description': 'Strategy'}]"
480430,Hide and Shriek,188,"[{'id': '1', 'description': 'Action'}, {'id': '37', 'description': 'Free to Play'}]"
319280,Yatagarasu Attack on Cataclysm,188,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
369000,Pongo,188,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
400160,Concrete Jungle,188,"[{'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
233350,Sudeki,188,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '3', 'description': 'RPG'}]"
223430,Miner Wars 2081,188,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}]"
45000,Sol Survivor,188,"[{'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
442500,Age of Gladiators,188,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}, {'id': '2', 'description': 'Strategy'}]"
351140,Rustbucket Rumble,188,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}]"
348030,Trackday Manager,188,"[{'id': '9', 'description': 'Racing'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}, {'id': '2', 'description': 'Strategy'}]"
339470,Retention,188,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
3800,Advent Rising,187,"[{'id': '1', 'description': 'Action'}]"
247370,Mutant Mudds Deluxe,187,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
466270,Half-Life: A Place in the West,187,"[{'id': '23', 'description': 'Indie'}]"
200390,Oil Rush,187,"[{'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
248730,A Walk in the Dark,187,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
216090,Go Home Dinosaurs!,187,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
6910,Deus Ex: Game of the Year Edition,187,"[{'id': '1', 'description': 'Action'}]"
345370,TyranoBuilder Visual Novel Studio,187,"[{'id': '57', 'description': 'Utilities'}]"
344910,Sun Blast,187,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
23450,Grand Ages: Rome,187,"[{'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
402310,Overfall,187,"[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
366250,METAL SLUG,187,"[{'id': '1', 'description': 'Action'}]"
222440,THE KING OF FIGHTERS 2002 UNLIMITED MATCH,186,"[{'id': '1', 'description': 'Action'}]"
345580,Universal Combat CE,186,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
449300,Planar Conquest,186,"[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
362810,Fighties,186,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
520010,Climbey,186,"[{'id': '9', 'description': 'Racing'}, {'id': '28', 'description': 'Simulation'}]"
334690,Squirreltopia,186,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
431510,Mystic Destinies: Serendipity of Aeons,185,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
360650,12 Labours of Hercules III: Girl Power,185,"[{'id': '4', 'description': 'Casual'}, {'id': '2', 'description': 'Strategy'}]"
425220,ONE PIECE BURNING BLOOD,185,"[{'id': '1', 'description': 'Action'}]"
455440,Spell Fighter VR,185,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
71240,SEGA Bass Fishing,185,"[{'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}]"
295750,The Floor is Jelly,185,"[{'id': '23', 'description': 'Indie'}]"
461640,Sins Of The Demon RPG,185,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
33520,Tropico,184,"[{'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
399070,Dragon's Wake,184,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
507490,Ashes of the Singularity: Escalation,184,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
